date,open,high,low,close,volume,Daily Expected Movement,Expected Day High,Expected Day Low
2018-07-30,11300.0,11305.15,11287.65,11298.4,0,0.6820213711350485,11377.06841493826,11222.93158506174
2018-07-31,11291.4,11294.95,11287.8,11294.5,0,0.6699826209154737,11367.050417658049,11215.74958234195
2018-08-01,11368.0,11386.9,11367.35,11383.2,0,0.656373598928128,11442.61655072615,11293.38344927385
2018-08-02,11313.8,11318.4,11306.15,11313.5,0,0.6678889252251127,11389.363617222118,11238.23638277788
2018-08-03,11312.5,11319.35,11312.5,11314.5,0,0.6469519683215041,11385.68644141637,11239.31355858363
2018-08-06,11417.8,11423.6,11417.75,11419.5,0,0.6516627836248161,11492.205553308713,11343.394446691285
2018-08-07,11400.1,11406.55,11399.55,11404.3,0,0.6673655013025225,11476.180334513989,11324.019665486012
2018-08-08,11394.8,11404.5,11394.85,11402.0,0,0.6689357730702932,11471.023893469814,11318.576106530185
2018-08-09,11478.1,11481.7,11465.45,11475.8,0,0.6647483816895714,11554.400483998712,11401.799516001289
2018-08-10,11450.6,11461.8,11450.6,11460.8,0,0.6705060448380639,11527.376965170228,11373.823034829773
2018-08-13,11365.0,11367.8,11357.05,11366.0,0,0.6977240888127549,11444.29634269357,11285.70365730643
2018-08-14,11401.2,11402.65,11393.9,11401.2,0,0.7008646323482962,11481.106978463295,11321.293021536707
2018-08-16,11398.8,11409.3,11397.9,11401.8,0,0.7034817519612472,11478.988477942557,11318.611522057441
2018-08-17,11443.8,11449.9,11437.0,11441.7,0,0.6935366974320332,11523.166952580727,11364.433047419272
2018-08-20,11514.2,11523.3,11514.2,11519.3,0,0.6951069691998039,11594.236006647605,11434.163993352397
2018-08-21,11569.3,11572.85,11560.1,11563.3,0,0.6851619146705897,11648.568437393984,11490.031562606015
2018-08-23,11596.7,11599.9,11588.3,11590.8,0,0.6867321864383604,11676.338271464698,11517.061728535304
2018-08-24,11574.6,11590.75,11573.55,11590.2,0,0.6584672946184889,11650.814955482912,11498.385044517088
2018-08-27,11640.8,11645.55,11638.15,11644.8,0,0.6364834898696999,11714.89177008875,11566.708229911248
2018-08-28,11747.6,11760.2,11747.1,11747.8,0,0.6542799032377672,11824.46218591276,11670.73781408724
2018-08-29,11734.2,11753.2,11729.55,11747.3,0,0.6432880008633727,11809.68470059731,11658.715299402691
2018-08-30,11681.2,11684.7,11675.05,11675.8,0,0.6485222400892748,11756.95517990931,11605.444820090692
2018-08-31,11673.3,11704.3,11670.25,11699.0,0,0.6527096314699966,11749.492753410386,11597.107246589612
2018-09-03,11687.9,11694.5,11683.2,11688.0,0,0.6804510993672779,11767.430444042948,11608.369555957051
2018-09-04,11577.7,11595.8,11575.75,11595.5,0,0.7139502304130516,11660.359015826532,11495.040984173469
2018-09-05,11537.7,11538.65,11502.85,11516.2,0,0.7223250131744949,11621.039693045035,11454.360306954966
2018-09-06,11494.1,11496.35,11463.7,11468.2,0,0.7233718610196754,11577.245085077462,11410.954914922539
2018-09-07,11501.0,11508.65,11493.15,11496.2,0,0.7380277308522013,11585.880569325313,11416.119430674687
2018-09-10,11569.5,11569.55,11553.95,11568.5,0,0.7453556657684643,11655.733923751082,11483.266076248918
2018-09-11,11434.4,11439.9,11418.05,11421.6,0,0.8003151776404368,11525.911238672117,11342.888761327882
2018-09-12,11308.4,11313.85,11275.65,11280.6,0,0.800838601563027,11398.962032419153,11217.837967580846
2018-09-14,11436.7,11449.85,11434.4,11440.1,0,0.73488718731666,11520.746842951845,11352.653157048157
2018-09-17,11429.8,11433.9,11421.85,11430.4,0,0.7359340351618405,11513.915788350927,11345.684211649072
2018-09-18,11396.2,11407.3,11395.55,11407.3,0,0.7317466437811189,11479.591311018585,11312.808688981417
2018-09-19,11296.0,11309.1,11290.15,11309.1,0,0.7479727853814154,11380.491005836684,11211.508994163316
2018-09-21,11312.5,11327.85,11312.55,11323.8,0,0.7139502304130516,11393.265619815476,11231.734380184524
2018-09-24,11124.8,11124.85,11080.45,11092.5,0,0.8516107220542777,11219.539989607094,11030.060010392905
2018-09-25,10930.8,10943.55,10925.55,10932.1,0,0.9547252348045496,11035.159105966015,10826.440894033984
2018-09-26,11104.0,11109.45,11074.7,11092.2,0,0.8746413746482472,11201.12017824094,11006.87982175906
2018-09-27,11055.6,11077.5,11052.5,11067.1,0,0.8741179507256569,11152.238984160425,10958.961015839575
2018-09-28,11017.2,11021.35,10980.45,10996.2,0,0.8898206684033634,11115.233322679336,10919.166677320665
2018-10-01,10886.1,10888.15,10855.6,10886.1,0,0.9227963755265468,10986.556536236196,10785.643463763805
2018-10-03,10947.4,10974.95,10939.9,10973.7,0,0.9374522453590728,11050.02664710844,10844.77335289156
2018-10-04,10693.9,10747.3,10681.95,10705.4,0,0.9986928443021276,10800.699214076825,10587.100785923174
2018-10-05,10513.2,10540.65,10513.25,10522.3,0,1.025910888276819,10621.05606350632,10405.343936493682
2018-10-08,10259.8,10284.15,10255.6,10281.0,0,1.0567928997096416,10368.224837924408,10151.37516207559
2018-10-09,10386.0,10397.6,10372.9,10396.2,0,1.0546992040192806,10495.541059329442,10276.458940670558
2018-10-10,10325.0,10366.2,10318.25,10353.3,0,1.011255018444293,10429.412080654372,10220.587919345628
2018-10-11,10163.7,10179.7,10138.6,10179.2,0,1.0908154546780051,10274.56721036711,10052.832789632892
2018-10-12,10384.8,10398.55,10384.8,10390.3,0,0.9897946376180942,10487.588193527363,10282.011806472636
2018-10-15,10458.2,10459.35,10440.7,10449.5,0,1.0374262145738036,10566.696108372558,10349.703891627443
2018-10-16,10554.9,10571.6,10552.55,10571.5,0,0.969904528559666,10657.272453084945,10452.527546915055
2018-10-17,10678.4,10681.25,10666.55,10668.4,0,0.8631260483512624,10770.56805194714,10586.231948052859
2018-10-19,10333.2,10361.55,10327.0,10359.2,0,0.9850838223147824,10434.990681527432,10231.40931847257
2018-10-22,10349.6,10355.35,10332.05,10347.5,0,1.0609802910903632,10459.407216206688,10239.792783793313
2018-10-23,10193.2,10204.65,10183.85,10189.0,0,1.1122758355042042,10306.576500464615,10079.823499535387
2018-10-24,10259.6,10275.4,10255.05,10261.0,0,0.9824667027018312,10360.397153830398,10158.802846169603
2018-10-25,10149.8,10157.0,10143.9,10148.9,0,1.0458009973352471,10255.946709627533,10043.653290372466
2018-10-26,10069.1,10069.1,10038.6,10046.3,0,1.0704019216969871,10176.879839897592,9961.320160102408
2018-10-29,10024.3,10057.95,10022.7,10056.9,0,1.0892451829102348,10133.48920487047,9915.110795129529
2018-10-30,10230.0,10251.85,10230.0,10246.7,0,1.046324421257837,10337.038988294677,10122.961011705323
2018-10-31,10219.6,10222.75,10190.5,10205.4,0,1.124314585723779,10334.500453402628,10104.699546597372
2018-11-01,10414.0,10423.75,10406.3,10412.2,0,1.021723496896097,10520.40228496676,10307.59771503324
2018-11-02,10477.5,10494.5,10477.45,10483.6,0,0.9547252348045496,10577.531336476646,10377.468663523354
2018-11-05,10524.9,10526.25,10502.7,10507.8,0,1.0081144749087518,10631.003040369671,10418.796959630328
2018-11-06,10575.5,10581.2,10565.8,10569.9,0,0.972521648172617,10678.349026902495,10472.650973097505
2018-11-09,10555.1,10575.1,10554.45,10572.7,0,0.9494909955786476,10655.319724074323,10454.880275925678
2018-11-12,10628.5,10637.65,10625.95,10635.7,0,0.9343117018235316,10727.803319228315,10529.196680771685
2018-11-13,10461.7,10485.75,10459.85,10479.0,0,0.999216268224718,10566.235008332866,10357.164991667136
2018-11-14,10637.2,10650.5,10636.5,10648.8,0,0.9583892022626812,10739.145776223088,10535.254223776914
2018-11-15,10597.7,10607.7,10596.6,10607.4,0,0.9651937132563542,10699.98833414977,10495.411665850232
2018-11-16,10648.2,10659.8,10647.1,10648.9,0,0.9384990932042532,10748.133260442575,10548.266739557426
2018-11-19,10716.3,10732.25,10716.35,10725.1,0,0.9651937132563542,10819.73305389369,10612.86694610631
2018-11-20,10730.7,10735.2,10718.85,10732.0,0,0.9929351811536354,10837.248895484054,10624.151104515948
2018-11-21,10647.2,10667.45,10646.2,10667.3,0,0.9903180615406844,10752.64114464836,10541.758855351642
2018-11-22,10611.0,10617.6,10605.7,10614.4,0,0.9986928443021276,10716.971297708898,10505.028702291102
2018-11-26,10555.4,10577.25,10553.7,10562.3,0,0.9950288768439964,10660.42927806639,10450.370721933608
2018-11-27,10624.8,10625.25,10607.8,10617.5,0,0.9510612673464184,10725.848357533021,10523.751642466978
2018-11-28,10720.8,10731.65,10720.75,10723.3,0,0.9212261037587762,10819.56280813177,10622.037191868229
2018-11-29,10784.3,10802.0,10784.2,10797.3,0,0.9133747449199228,10882.8010726164,10685.7989273836
2018-11-30,10913.8,10916.75,10904.85,10909.6,0,0.9379756692816632,11016.168788594061,10811.431211405938
2018-12-03,10925.2,10927.95,10916.2,10920.4,0,0.9484441477334672,11028.819420028178,10821.580579971824
2018-12-04,10877.5,10880.0,10861.7,10865.5,0,0.9997396921473084,10986.246685013324,10768.753314986676
2018-12-05,10803.7,10808.5,10795.45,10806.5,0,0.9426864845849752,10905.545019735107,10701.854980264894
2018-12-06,10710.0,10711.8,10697.05,10698.5,0,0.9678108328693052,10813.652540200303,10606.347459799697
2018-12-07,10641.0,10642.95,10619.4,10623.8,0,1.0274811600445894,10750.334270240344,10531.665729759656
2018-12-10,10550.4,10551.3,10527.75,10528.2,0,0.9971225725343572,10655.600419892664,10445.199580107335
2018-12-11,10404.0,10407.35,10364.8,10365.0,0,1.0489415408707885,10513.131877912198,10294.868122087802
2018-12-12,10603.6,10623.75,10603.6,10623.0,0,0.8730711028804765,10696.176967465035,10511.023032534966
2018-12-13,10792.0,10806.1,10790.15,10806.1,0,0.8196818627762748,10880.460066630816,10703.539933369184
2018-12-14,10770.9,10785.35,10770.9,10785.3,0,0.8118305039374215,10858.341451748596,10683.458548251403
2018-12-17,10871.8,10876.55,10859.0,10861.5,0,0.7961277862597151,10958.353420666583,10785.246579333416
2018-12-18,10840.5,10847.55,10828.5,10845.7,0,0.7605349595235805,10922.945792287153,10758.054207712847
2018-12-19,10950.0,10955.4,10944.05,10948.7,0,0.756870992065449,11032.877373631167,10867.122626368833
2018-12-20,10916.8,10916.85,10905.3,10913.2,0,0.764198926981712,11000.226068460739,10833.37393153926
2018-12-21,10940.7,10953.05,10937.1,10947.5,0,0.7579178399106296,11023.621517111103,10857.778482888898
2018-12-24,10729.7,10754.35,10729.65,10748.2,0,0.8798756138741493,10824.108013741856,10635.291986258146
2018-12-26,10593.5,10595.3,10584.4,10592.7,0,0.8756882224934276,10686.266031849842,10500.733968150158
2018-12-27,10814.4,10815.7,10799.0,10803.0,0,0.8311971890732595,10904.288988815139,10724.51101118486
2018-12-28,10838.0,10852.05,10838.05,10842.5,0,0.8175881670859139,10926.610205548772,10749.389794451228
2018-12-31,10918.8,10923.55,10899.4,10900.6,0,0.8186350149310944,11008.185120010296,10829.414879989703
2019-01-01,10841.0,10850.85,10832.9,10836.1,0,0.8584152330479504,10934.060795414729,10747.939204585271
2019-01-02,10869.0,10881.15,10868.35,10877.4,0,0.825439525924767,10958.717022072762,10779.282977927238
2019-01-03,10777.0,10778.45,10753.0,10755.2,0,0.8746413746482472,10871.260100945841,10682.739899054159
2019-01-04,10721.5,10729.4,10715.2,10715.6,0,0.864172896196443,10814.152297065702,10628.847702934298
2019-01-07,10810.9,10822.45,10808.7,10809.2,0,0.8385251239895224,10901.552112629382,10720.247887370617
2019-01-08,10746.0,10751.7,10733.25,10751.7,0,0.8646963201190331,10838.920266559991,10653.079733440009
2019-01-09,10853.7,10866.55,10853.65,10856.9,0,0.8003151776404368,10940.563808435561,10766.83619156444
2019-01-10,10848.7,10857.0,10838.55,10844.5,0,0.8029322972533879,10935.807716132129,10761.592283867873
2019-01-11,10841.2,10850.15,10836.65,10837.3,0,0.8018854494082075,10928.134005341244,10754.265994658757
2019-01-14,10754.5,10754.55,10729.5,10729.6,0,0.8626026244286723,10847.268599244182,10661.731400755818
2019-01-15,10783.0,10790.8,10778.95,10787.5,0,0.8233458302344062,10871.781380874176,10694.218619125824
2019-01-16,10895.0,10921.75,10895.0,10920.0,0,0.8217755584666355,10984.53244709494,10805.46755290506
2019-01-17,10918.5,10925.5,10910.65,10911.3,0,0.8516107220542777,11011.483116687496,10825.516883312504
2019-01-18,10915.3,10915.7,10899.75,10900.0,0,0.8552746895124093,11008.655798184347,10821.944201815651
2019-01-21,10891.2,10914.5,10891.15,10914.5,0,0.9343117018235316,10992.957756069005,10789.442243930996
2019-01-22,10939.8,10939.85,10921.3,10922.8,0,0.9667639850241248,11045.562046433668,10834.03795356633
2019-01-23,10930.7,10942.55,10930.65,10934.5,0,0.9515846912690086,11034.714867848543,10826.685132151459
2019-01-24,10836.5,10836.85,10819.25,10823.8,0,0.9463504520431064,10939.05126673565,10733.94873326435
2019-01-25,10912.5,10930.55,10912.45,10919.4,0,0.8919143640937242,11009.830154981728,10815.169845018272
2019-01-28,10778.5,10804.45,10772.75,10797.8,0,0.9667639850241248,10882.702656125824,10674.297343874176
2019-01-29,10642.7,10643.3,10630.2,10630.2,0,0.999216268224718,10749.043589778354,10536.356410221648
2019-01-30,10689.4,10703.8,10682.9,10702.0,0,0.9578657783400912,10791.790104509886,10587.009895490113
2019-01-31,10701.3,10707.5,10691.8,10692.3,0,0.9186089841458251,10799.603103220397,10602.996896779601
2019-02-01,10869.2,10869.15,10847.85,10856.8,0,0.8987188750873971,10966.883551971001,10771.516448029
2019-02-04,10857.5,10868.4,10848.6,10866.7,0,0.85736838520277,10950.58877242339,10764.41122757661
2019-02-05,10926.3,10926.9,10908.7,10914.8,0,0.8317206129958497,11017.176289337765,10835.423710662233
2019-02-06,10977.2,11012.3,10977.15,11011.1,0,0.825439525924767,11067.810147639815,10886.589852360186
2019-02-07,11092.2,11095.65,11087.1,11089.8,0,0.8207287106214551,11183.236870039555,11001.163129960447
2019-02-08,11035.5,11040.45,11025.6,11026.3,0,0.8238692541569964,11126.418091542495,10944.581908457505
2019-02-11,10901.8,10901.8,10884.65,10894.2,0,0.8563215373575896,10995.154461359649,10808.44553864035
2019-02-12,10904.8,10910.9,10895.4,10896.0,0,0.8238692541569964,10994.64129442731,10814.958705572688
2019-02-13,10883.2,10884.7,10872.3,10876.0,0,0.815494471395553,10971.951894310921,10794.44810568908
2019-02-14,10762.8,10769.55,10749.9,10758.6,0,0.8537044177446386,10854.682499073018,10670.91750092698
2019-02-15,10724.1,10726.55,10712.85,10724.0,0,0.8720242550352961,10817.61675313424,10630.58324686576
2019-02-18,10724.9,10727.25,10692.85,10693.2,0,0.9065702339262502,10822.128751018356,10627.671248981644
2019-02-19,10665.0,10667.55,10659.85,10662.5,0,0.9442567563527456,10765.704983065021,10564.295016934979
2019-02-20,10660.9,10682.95,10660.65,10675.3,0,0.9384990932042532,10760.952449827411,10560.847550172588
2019-02-21,10734.5,10755.15,10732.7,10752.0,0,0.8940080597840849,10830.467295177523,10638.532704822477
2019-02-22,10777.3,10788.55,10773.6,10773.6,0,0.8285800694603084,10866.598559825945,10688.001440174054
2019-02-25,10823.9,10830.1,10816.8,10821.7,0,0.8364314282991616,10914.434501367672,10733.365498632327
2019-02-26,10813.3,10813.5,10788.45,10789.4,0,0.8961017554744459,10910.198171124717,10716.401828875281
2019-02-27,10893.0,10904.7,10892.7,10900.6,0,0.8578918091253603,10986.450154768025,10799.549845231975
2019-02-28,10843.4,10846.25,10830.35,10845.3,0,0.9578657783400912,10947.26521780853,10739.53478219147
2019-03-01,10850.7,10871.6,10850.65,10870.7,0,0.900812570777758,10948.444469617383,10752.955530382618
2019-03-05,10845.3,10855.6,10843.65,10850.8,0,0.8803990377967396,10940.781916846168,10749.81808315383
2019-03-06,11026.0,11042.15,11023.35,11040.4,0,0.822822406311816,11116.72439851994,10935.27560148006
2019-03-07,11060.8,11061.15,11044.45,11054.5,0,0.8186350149310944,11151.347581731497,10970.252418268501
2019-03-08,11045.0,11045.6,11026.9,11030.8,0,0.8050259929437488,11133.915120920637,10956.084879079363
2019-03-11,11104.1,11117.95,11104.1,11111.9,0,0.7950809384145346,11192.386582482488,11015.813417517513
2019-03-12,11249.5,11256.85,11247.0,11254.2,0,0.7887998513434521,11338.236039276882,11160.763960723118
2019-03-13,11286.8,11296.05,11276.6,11294.2,0,0.8071196886341095,11377.897985016754,11195.702014983244
2019-03-14,11373.2,11383.45,11372.95,11377.0,0,0.8092133843244704,11465.23345662599,11281.16654337401
2019-03-15,11403.5,11410.05,11396.95,11404.8,0,0.7950809384145346,11494.167054812102,11312.832945187898
2019-03-18,11503.6,11513.4,11497.9,11498.0,0,0.8667900158093939,11603.31205625865,11403.88794374135
2019-03-19,11465.8,11478.1,11454.95,11476.0,0,0.8971486033196263,11568.66526455942,11362.934735440578
2019-03-20,11530.5,11531.75,11518.65,11529.5,0,0.8474233306735561,11628.212147143315,11432.787852856685
2019-03-22,11559.8,11566.85,11544.35,11546.3,0,0.8657431679642135,11659.878178730327,11459.721821269672
2019-03-25,11354.1,11365.65,11342.9,11364.2,0,0.8824927334871003,11454.29910745286,11253.90089254714
2019-03-26,11370.8,11374.0,11363.5,11372.0,0,0.85684496128018,11468.230126857246,11273.369873142752
2019-03-27,11537.5,11538.5,11526.65,11531.8,0,0.8762116464160177,11638.592918705248,11436.407081294752
2019-03-28,11473.1,11485.9,11469.8,11485.0,0,0.9023828425455284,11576.631285908092,11369.568714091909
2019-03-29,11618.8,11624.55,11614.85,11622.4,0,0.888773820558183,11722.064852663014,11515.535147336985
2019-04-01,11681.1,11698.55,11679.45,11690.0,0,0.9510612673464184,11792.194417700002,11570.005582299998
2019-04-02,11681.0,11681.0,11668.1,11670.3,0,0.9693811046370758,11794.233406832656,11567.766593167344
2019-04-03,11754.4,11754.45,11745.15,11752.0,0,0.9625765936434032,11867.54510312322,11641.254896876779
2019-04-04,11647.7,11651.2,11630.75,11632.7,0,1.0013099639150789,11764.329580666938,11531.070419333064
2019-04-05,11645.2,11662.3,11645.25,11660.8,0,0.9777558873985192,11759.061628599333,11531.338371400669
2019-04-08,11684.8,11693.9,11683.2,11688.0,0,1.0285280078897698,11804.981440665902,11564.618559334096
2019-04-09,11587.5,11597.25,11585.4,11590.7,0,1.0735424652325285,11711.89673315882,11463.10326684118
2019-04-10,11656.5,11670.0,11652.65,11663.2,0,1.0803469762262012,11782.430645283806,11530.569354716194
2019-04-11,11584.0,11597.6,11584.0,11597.0,0,1.094479422136137,11710.78449626025,11457.21550373975
2019-04-12,11617.8,11620.9,11605.25,11608.0,0,1.0913388786005958,11744.58956823806,11491.010431761939
2019-04-15,11665.8,11675.6,11663.0,11674.0,0,1.1389704555563052,11798.670015404286,11532.929984595712
2019-04-16,11745.9,11750.45,11740.85,11749.3,0,1.1279785531819106,11878.391232878193,11613.408767121806
2019-04-18,11816.0,11825.85,11811.9,11821.0,0,1.172993010524669,11954.600854123595,11677.399145876405
2019-04-22,11685.3,11690.25,11668.9,11685.5,0,1.285529153881565,11835.517938218522,11535.082061781477
2019-04-23,11625.2,11643.5,11624.75,11633.0,0,1.3315904590695038,11780.000054047749,11470.399945952253
2019-04-24,11607.7,11616.5,11605.2,11615.5,0,1.2755840993523508,11755.765975500524,11459.634024499477
2019-04-25,11731.4,11746.9,11729.95,11742.7,0,1.2300462180870022,11875.701642028658,11587.098357971341
2019-04-26,11693.2,11695.45,11670.7,11671.2,0,1.2033515980349012,11833.910309061417,11552.489690938584
2019-04-30,11736.7,11738.45,11728.1,11736.5,0,1.1531029014662408,11872.03622823639,11601.363771763612
2019-05-02,11730.5,11734.45,11713.0,11713.5,0,1.170899314834308,11867.852344126639,11593.147655873361
2019-05-03,11750.3,11751.4,11741.75,11750.5,0,1.2117263807963448,11892.681484922712,11607.918515077286
2019-05-06,11608.7,11609.35,11597.1,11603.0,0,1.3164111653143875,11761.518222947852,11455.88177705215
2019-05-07,11637.6,11643.85,11632.65,11634.6,0,1.37084725326377,11797.133719945825,11478.066280054176
2019-05-08,11437.6,11445.25,11430.7,11441.0,0,1.410104047458036,11598.882060532062,11276.31793946794
2019-05-09,11319.8,11320.25,11297.3,11306.2,0,1.3823625795607544,11476.280679281117,11163.319320718881
2019-05-10,11340.3,11340.3,11326.5,11336.1,0,1.3137940457014363,11489.288186164678,11191.31181383532
2019-05-13,11275.2,11279.9,11265.1,11269.0,0,1.430517580439054,11436.493718229665,11113.906281770336
2019-05-14,11120.3,11157.4,11109.2,11148.8,0,1.4488374177297116,11281.415067363796,10959.184932636203
2019-05-15,11251.1,11258.45,11235.35,11255.2,0,1.413768014916167,11410.164453126234,11092.035546873767
2019-05-16,11164.8,11165.0,11153.2,11163.9,0,1.479196005239944,11329.949275593028,10999.65072440697
2019-05-17,11287.6,11314.15,11287.6,11314.0,0,1.4755320377818126,11454.15215429666,11121.04784570334
2019-05-20,11642.0,11666.1,11631.15,11637.7,0,1.280818338578253,11791.11287097728,11492.88712902272
2019-05-21,11876.2,11883.55,11870.6,11880.7,0,1.245748935764709,12024.14763510929,11728.252364890712
2019-05-22,11727.1,11753.9,11726.9,11743.8,0,1.3886436666318371,11889.947631429583,11564.252368570418
2019-05-23,11914.3,11947.85,11904.65,11945.3,0,1.204921869802672,12057.8580063339,11770.741993666099
2019-05-24,11746.2,11748.85,11722.75,11730.4,0,0.923319799449137,11854.654990282896,11637.745009717106
2019-05-27,11849.2,11873.8,11847.85,11868.9,0,0.8636494722738527,11951.535553268674,11746.864446731328
2019-05-28,11939.2,11945.35,11934.3,11944.7,0,0.8427125153702442,12039.813132635085,11838.586867364917
2019-05-29,11922.5,11927.4,11906.7,11913.8,0,0.8463764828283757,12023.409236165213,11821.590763834787
2019-05-30,11882.9,11885.1,11872.0,11872.0,0,0.8348611565313908,11982.105716369468,11783.694283630532
2019-05-31,12003.5,12022.1,12001.85,12016.9,0,0.7945575144919444,12098.874711252041,11908.125288747959
2019-06-03,11938.5,11964.15,11938.5,11962.5,0,0.8432359392928342,12039.169722612474,11837.830277387526
2019-06-04,12071.8,12092.65,12070.25,12078.7,0,0.8217755584666355,12171.003101866974,11972.596898133024
2019-06-06,11995.4,12005.85,11991.7,12005.0,0,0.83276746084103,12095.293787997725,11895.506212002274
2019-06-07,11850.8,11850.8,11808.0,11813.5,0,0.8102602321696509,11946.82231959396,11754.777680406038
2019-06-10,11963.5,11969.5,11949.5,11952.4,0,0.7730971336657456,12055.989475586102,11871.010524413898
2019-06-11,11935.8,11942.7,11923.2,11942.7,0,0.7799016446594185,12028.887500503259,11842.71249949674
2019-06-12,11926.0,11927.6,11913.6,11923.4,0,0.7668160465946632,12017.45048171688,11834.54951828312
2019-06-13,11879.2,11894.25,11873.95,11892.2,0,0.7464025136136447,11967.866647397193,11790.533352602808
2019-06-14,11894.7,11903.9,11880.85,11885.2,0,0.7265124045552167,11981.11647098463,11808.28352901537
2019-06-17,11788.0,11787.95,11770.3,11782.0,0,0.7699565901302045,11878.762482844548,11697.237517155452
2019-06-18,11709.2,11716.55,11699.25,11699.5,0,0.7647223509043022,11798.742869512087,11619.657130487914
2019-06-19,11768.8,11784.6,11768.8,11779.4,0,0.7406448504651525,11855.965011161543,11681.634988838456
2019-06-20,11651.1,11654.7,11635.05,11647.2,0,0.7950809384145346,11743.735675215616,11558.464324784385
2019-06-21,11787.4,11811.7,11787.4,11800.6,0,0.7464025136136447,11875.381449889694,11699.418550110306
2019-06-24,11736.7,11737.75,11721.0,11729.0,0,0.7987449058726661,11830.446293367559,11642.953706632443
2019-06-25,11664.8,11667.65,11652.3,11662.6,0,0.8060728407889292,11758.826784732346,11570.773215267653
2019-06-26,11784.8,11805.9,11783.2,11801.5,0,0.7882764274208619,11877.696800418693,11691.903199581306
2019-06-27,11882.7,11886.75,11875.1,11875.4,0,0.7678628944398436,11973.942844157604,11791.457155842398
2019-06-28,11865.5,11866.15,11854.2,11859.5,0,0.776237677201287,11957.604481588318,11773.395518411682
2019-07-01,11840.1,11847.45,11830.8,11845.8,0,0.7699565901302045,11931.263630228006,11748.936369771995
2019-07-02,11876.9,11877.5,11869.7,11869.7,0,0.7668160465946632,11967.973975038001,11785.826024961998
2019-07-03,11892.8,11909.05,11887.05,11909.0,0,0.7495430571491861,11981.941656700637,11803.658343299361
2019-07-04,11937.2,11942.6,11930.75,11941.4,0,0.7081925672645591,12021.738363139506,11852.661636860495
2019-07-05,11973.5,11979.05,11971.25,11977.7,0,0.7113331108001004,12058.67147002165,11888.32852997835
2019-07-08,11697.8,11701.2,11682.9,11698.7,0,0.7008646323482962,11779.785742962838,11615.81425703716
2019-07-09,11498.4,11498.55,11477.65,11493.8,0,0.744308817923284,11583.983605120091,11412.816394879908
2019-07-10,11574.5,11578.25,11561.4,11567.8,0,0.7181376217937733,11657.62083903452,11491.37916096548
2019-07-11,11546.3,11546.3,11528.9,11530.8,0,0.6914430017416724,11626.136083310097,11466.463916689901
2019-07-12,11583.3,11595.15,11581.95,11593.5,0,0.6558501750055378,11659.269093321416,11507.330906678582
2019-07-15,11594.4,11606.75,11592.65,11602.5,0,0.6307258267212076,11667.528875253363,11521.271124746636
2019-07-16,11584.4,11597.1,11583.9,11594.8,0,0.6270618592630761,11657.041354024472,11511.758645975528
2019-07-17,11675.0,11685.6,11674.2,11679.3,0,0.6092654458950089,11746.131740808243,11603.868259191757
2019-07-18,11670.3,11671.8,11659.25,11662.3,0,0.6207807721919935,11742.746978457122,11597.853021542876
2019-07-19,11633.1,11636.75,11622.5,11623.0,0,0.6056014784368773,11703.55022558804,11562.64977441196
2019-07-22,11355.3,11355.3,11329.6,11340.5,0,0.6951069691998039,11434.231481673545,11276.368518326453
2019-07-23,11342.1,11346.15,11328.75,11332.2,0,0.7212781653293145,11423.908090789817,11260.291909210184
2019-07-24,11350.3,11359.75,11344.05,11349.4,0,0.7118565347226906,11431.09785226063,11269.50214773937
2019-07-25,11304.2,11324.15,11303.8,11311.3,0,0.6715528926832443,11380.1136820947,11228.286317905302
2019-07-26,11219.5,11251.95,11210.05,11245.9,0,0.6966772409675746,11297.663703050357,11141.336296949643
2019-07-29,11273.0,11293.45,11268.35,11282.2,0,0.6799276754446877,11349.64824685288,11196.35175314712
2019-07-30,11233.0,11237.55,11221.95,11231.0,0,0.6752168601413757,11308.847109899682,11157.152890100318
2019-07-31,11043.0,11044.0,11024.2,11028.2,0,0.73488718731666,11124.15359209538,10961.84640790462
2019-08-01,11064.0,11069.6,11053.3,11061.8,0,0.7380277308522013,11145.655388141487,10982.344611858513
2019-08-02,10906.7,10910.45,10878.85,10882.8,0,0.8076431125566997,10994.787211357223,10818.612788642778
2019-08-05,10868.5,10868.45,10847.55,10854.2,0,0.8856332770226417,10964.755052713206,10772.244947286794
2019-08-06,10886.0,10916.05,10884.5,10912.0,0,0.8746413746482472,10981.213460044208,10790.786539955792
2019-08-07,10951.8,10955.0,10913.4,10923.5,0,0.8542278416672289,11045.353324763711,10858.246675236287
2019-08-08,10892.3,10895.45,10877.55,10883.2,0,0.8322440369184398,10982.950517233267,10801.649482766732
2019-08-09,11100.8,11111.5,11097.75,11109.2,0,0.8144476235503726,11191.210201795078,11010.38979820492
2019-08-13,11080.3,11098.2,11080.35,11086.1,0,0.8709774071901157,11176.806909648885,10983.793090351113
2019-08-14,10959.9,10989.05,10951.45,10987.2,0,0.8903440923259537,11057.480822174832,10862.319177825168
2019-08-16,10958.5,10959.95,10940.1,10960.0,0,0.8940080597840849,11056.46987323144,10860.53012676856
2019-08-19,11108.0,11122.65,11107.5,11114.5,0,0.8610323526609015,11203.643473733573,11012.356526266427
2019-08-20,11072.2,11073.15,11052.45,11056.8,0,0.8751647985708373,11169.09999682736,10975.30000317264
2019-08-21,10998.7,11004.75,10989.85,11003.4,0,0.8866801248678221,11096.223286893837,10901.176713106164
